country,year,rank,ladder_score,gdp_per_capita,social_support,healthy_life_expectancy,freedom_to_make_life_choices,generosity,perceptions_of_corruption
Netherlands,2022,5,7.403,1.942,1.488,0.545,0.672,0.251,0.394
Sweden,2022,6,7.395,1.921,1.51,0.562,0.754,0.225,0.52
Norway,2022,7,7.315,1.994,1.521,0.544,0.752,0.212,0.463
Switzerland,2022,8,7.24,2.022,1.463,0.582,0.678,0.151,0.475
Luxembourg,2022,9,7.228,2.2,1.357,0.549,0.71,0.149,0.418
New Zealand,2022,10,7.123,1.842,1.544,0.513,0.672,0.23,0.471
Austria,2022,11,7.097,1.927,1.382,0.535,0.63,0.191,0.31
Australia,2022,12,7.095,1.899,1.497,0.532,0.677,0.242,0.31
Canada,2022,13,6.961,1.881,1.484,0.541,0.656,0.218,0.364
Ireland,2022,14,6.911,2.152,1.425,0.539,0.656,0.186,0.409
United States,2022,15,6.894,1.98,1.46,0.39,0.557,0.21,0.172
Germany,2022,16,6.892,1.919,1.401,0.539,0.618,0.153,0.365
Belgium,2022,17,6.859,1.907,1.449,0.528,0.59,0.137,0.273
Czechia,2022,18,6.845,1.823,1.544,0.477,0.693,0.158,0.05
United Kingdom,2022,19,6.796,1.857,1.366,0.511,0.626,0.272,0.34
Lithuania,2022,20,6.763,1.808,1.511,0.432,0.487,0.059,0.089
France,2022,21,6.661,1.856,1.433,0.566,0.582,0.083,0.27
Slovenia,2022,22,6.65,1.815,1.539,0.532,0.707,0.144,0.113
Costa Rica,2022,23,6.609,1.587,1.34,0.503,0.683,0.099,0.116
Romania,2022,24,6.589,1.726,1.28,0.423,0.631,0.044,0.0
Singapore,2022,25,6.587,2.168,1.354,0.607,0.66,0.17,0.561
United Arab Emirates,2022,26,6.571,2.015,1.223,0.401,0.745,0.188,0.247
Taiwan Province of China,2022,27,6.535,1.89,1.372,0.492,0.562,0.067,0.178
Uruguay,2022,28,6.494,1.617,1.445,0.435,0.683,0.102,0.254
Slovakia,2022,29,6.469,1.731,1.544,0.472,0.494,0.128,0.022
Saudi Arabia,2022,30,6.463,1.861,1.37,0.351,0.682,0.093,0.17
Estonia,2022,31,6.455,1.798,1.526,0.494,0.728,0.153,0.372
Spain,2022,32,6.436,1.798,1.491,0.567,0.533,0.101,0.157
Italy,2022,33,6.405,1.832,1.365,0.559,0.438,0.097,0.063
Kosovo,2022,34,6.368,1.374,1.269,0.372,0.639,0.275,0.045
Chile,2022,35,6.334,1.645,1.384,0.511,0.546,0.131,0.076
Mexico,2022,36,6.33,1.55,1.169,0.389,0.632,0.086,0.115
Malta,2022,37,6.3,1.841,1.468,0.547,0.671,0.2,0.143
Panama,2022,38,6.265,1.714,1.402,0.475,0.63,0.065,0.036
Poland,2022,39,6.26,1.767,1.474,0.477,0.511,0.12,0.139
Nicaragua,2022,40,6.259,1.109,1.292,0.385,0.66,0.148,0.218
Latvia,2022,41,6.213,1.737,1.505,0.405,0.58,0.107,0.071
Bahrain,2022,42,6.173,1.883,1.269,0.389,0.748,0.199,0.138
Guatemala,2022,43,6.15,1.287,1.188,0.31,0.631,0.106,0.066
Serbia,2022,45,6.144,1.552,1.343,0.424,0.617,0.246,0.081
Kazakhstan,2022,44,6.144,1.664,1.491,0.389,0.628,0.136,0.149
Cyprus,2022,46,6.13,1.824,1.224,0.58,0.455,0.104,0.05
Japan,2022,47,6.129,1.825,1.396,0.622,0.556,0.009,0.207
Brazil,2022,49,6.125,1.454,1.25,0.387,0.558,0.131,0.137
Croatia,2022,48,6.125,1.727,1.455,0.475,0.5,0.087,0.003
El Salvador,2022,50,6.122,1.278,1.044,0.383,0.713,0.079,0.222
Hungary,2022,51,6.041,1.754,1.519,0.435,0.501,0.105,0.065
Argentina,2022,52,6.024,1.59,1.388,0.427,0.587,0.088,0.082
Honduras,2022,53,6.023,1.115,1.072,0.341,0.613,0.189,0.062
Uzbekistan,2022,54,6.014,1.227,1.347,0.375,0.74,0.26,0.208
Malaysia,2022,55,6.012,1.665,1.155,0.385,0.659,0.222,0.122
Portugal,2022,56,5.968,1.758,1.356,0.537,0.693,0.031,0.037
Republic of Korea,2022,57,5.951,1.853,1.188,0.603,0.446,0.112,0.163
Greece,2022,58,5.931,1.708,1.247,0.535,0.248,0.008,0.097
Mauritius,2022,59,5.902,1.589,1.382,0.336,0.574,0.121,0.11
Thailand,2022,60,5.843,1.515,1.344,0.461,0.624,0.291,0.013
Mongolia,2022,61,5.84,1.379,1.494,0.244,0.425,0.239,0.058
Kyrgyzstan,2022,62,5.825,1.061,1.439,0.417,0.735,0.234,0.018
Republic of Moldova,2022,63,5.819,1.425,1.302,0.375,0.61,0.093,0.02
China,2022,64,5.818,1.51,1.249,0.468,0.666,0.115,0.145
Viet Nam,2022,65,5.763,1.349,1.212,0.381,0.741,0.134,0.122
Paraguay,2022,66,5.738,1.428,1.427,0.392,0.678,0.148,0.062
Montenegro,2022,67,5.722,1.537,1.385,0.424,0.563,0.17,0.061
Jamaica,2022,68,5.703,1.305,1.329,0.411,0.587,0.079,0.039
Bolivia,2022,69,5.684,1.24,1.187,0.329,0.648,0.103,0.06
Russian Federation,2022,70,5.661,1.68,1.383,0.366,0.449,0.12,0.091
Bosnia and Herzegovina,2022,71,5.633,1.467,1.361,0.429,0.485,0.247,0.008
Colombia,2022,72,5.63,1.455,1.213,0.486,0.562,0.08,0.068
Dominican Republic,2022,73,5.569,1.536,1.227,0.351,0.623,0.083,0.195
Ecuador,2022,74,5.559,1.343,1.173,0.476,0.56,0.079,0.069
Peru,2022,75,5.526,1.39,1.153,0.499,0.549,0.073,0.027
Philippines,2022,76,5.523,1.238,1.108,0.286,0.714,0.104,0.141
Bulgaria,2022,77,5.466,1.635,1.457,0.408,0.557,0.106,0.013
Nepal,2022,78,5.36,0.979,1.027,0.281,0.567,0.215,0.104
Armenia,2022,79,5.342,1.466,1.134,0.443,0.551,0.053,0.16
Tajikistan,2022,80,5.33,0.972,1.248,0.291,0.599,0.104,0.292
Algeria,2022,81,5.329,1.353,1.298,0.409,0.252,0.073,0.152
Hong Kong SAR of China,2022,82,5.308,1.951,1.201,0.702,0.407,0.123,0.39
Indonesia,2022,84,5.277,1.384,1.169,0.314,0.663,0.422,0.038
Albania,2022,83,5.277,1.449,0.951,0.48,0.549,0.133,0.037
South Africa,2022,85,5.275,1.417,1.428,0.149,0.464,0.09,0.019
Congo,2022,86,5.267,0.921,0.665,0.145,0.464,0.134,0.136
North Macedonia,2022,87,5.254,1.498,1.171,0.408,0.515,0.207,0.02
Venezuela,2022,88,5.211,0.0,1.257,0.341,0.369,0.205,0.084
Lao PDR,2022,89,5.111,1.232,0.853,0.257,0.715,0.185,0.162
Georgia,2022,90,5.109,1.477,0.947,0.366,0.539,0.0,0.201
Guinea,2022,91,5.072,0.844,0.776,0.072,0.369,0.204,0.102
Ukraine,2022,92,5.071,1.358,1.354,0.355,0.551,0.265,0.016
Côte d’Ivoire,2022,93,5.053,1.094,0.584,0.12,0.467,0.138,0.131
Gabon,2022,94,5.035,1.438,1.021,0.183,0.346,0.036,0.102
Nigeria,2022,95,4.981,1.065,1.007,0.092,0.448,0.176,0.013
Cameroon,2022,96,4.973,0.965,0.871,0.118,0.405,0.144,0.059
Mozambique,2022,97,4.954,0.57,0.885,0.0,0.625,0.161,0.192
Iraq,2022,98,4.941,1.281,0.953,0.324,0.351,0.134,0.038
Morocco,2022,100,4.903,1.236,0.535,0.337,0.54,0.013,0.085
Iran,2022,101,4.876,1.465,1.102,0.411,0.281,0.229,0.13
Senegal,2022,102,4.855,0.943,0.727,0.231,0.519,0.142,0.06
Mauritania,2022,103,4.724,1.099,0.764,0.244,0.32,0.13,0.195
Burkina Faso,2022,104,4.638,0.768,0.814,0.107,0.419,0.188,0.113
Namibia,2022,105,4.631,1.289,1.126,0.145,0.383,0.069,0.071
Türkiye,2022,106,4.614,1.714,1.148,0.467,0.125,0.095,0.096
Ghana,2022,107,4.605,1.101,0.756,0.197,0.526,0.211,0.035
Pakistan,2022,108,4.555,1.081,0.657,0.158,0.511,0.141,0.102
Niger,2022,109,4.501,0.561,0.628,0.137,0.54,0.154,0.14
Tunisia,2022,110,4.497,1.333,0.981,0.422,0.259,0.022,0.016
Kenya,2022,111,4.487,1.051,0.881,0.19,0.418,0.291,0.055
Sri Lanka,2022,112,4.442,1.422,1.224,0.426,0.539,0.12,0.086
Uganda,2022,113,4.432,0.785,1.144,0.201,0.425,0.197,0.051
Chad,2022,114,4.397,0.622,0.962,0.043,0.393,0.255,0.088
Cambodia,2022,115,4.393,1.025,1.024,0.283,0.768,0.176,0.051
Benin,2022,116,4.374,0.924,0.242,0.124,0.481,0.114,0.253
Myanmar,2022,117,4.372,1.032,1.125,0.269,0.46,0.4,0.194
Bangladesh,2022,118,4.282,1.133,0.513,0.355,0.617,0.139,0.165
Gambia,2022,119,4.279,0.761,0.614,0.174,0.286,0.332,0.033
Mali,2022,120,4.198,0.763,0.637,0.106,0.441,0.121,0.059
Egypt,2022,121,4.17,1.377,0.972,0.326,0.467,0.038,0.25
Togo,2022,122,4.137,0.77,0.642,0.161,0.367,0.149,0.136
Jordan,2022,123,4.12,1.292,0.98,0.438,0.517,0.056,0.173
Ethiopia,2022,124,4.091,0.793,1.114,0.25,0.451,0.283,0.101
Liberia,2022,125,4.042,0.628,0.644,0.141,0.471,0.219,0.071
India,2022,126,4.036,1.159,0.674,0.252,0.685,0.175,0.111
Madagascar,2022,127,4.019,0.632,0.779,0.178,0.187,0.177,0.134
Zambia,2022,128,3.982,0.914,0.89,0.095,0.545,0.189,0.08
Tanzania,2022,129,3.694,0.836,0.787,0.214,0.607,0.234,0.269
Comoros,2022,130,3.545,0.914,0.327,0.215,0.117,0.129,0.145
Malawi,2022,131,3.495,0.637,0.479,0.189,0.49,0.139,0.129
Botswana,2022,132,3.435,1.471,1.041,0.087,0.48,0.021,0.071
DR Congo,2022,133,3.207,0.531,0.784,0.105,0.375,0.183,0.068
Zimbabwe,2022,134,3.204,0.758,0.881,0.069,0.363,0.112,0.117
Sierra Leone,2022,135,3.138,0.67,0.54,0.092,0.371,0.193,0.051
Lebanon,2022,136,2.392,1.417,0.476,0.398,0.123,0.061,0.027
Afghanistan,2022,137,1.859,0.645,0.0,0.087,0.0,0.093,0.059
Finland,2023,1,7.741,1.844,1.572,0.695,0.859,0.142,0.546
Denmark,2023,2,7.583,1.908,1.52,0.699,0.823,0.204,0.548
Iceland,2023,3,7.525,1.881,1.617,0.718,0.819,0.258,0.182
Sweden,2023,4,7.344,1.878,1.501,0.724,0.838,0.221,0.524
Israel,2023,5,7.341,1.803,1.513,0.74,0.641,0.153,0.193
Netherlands,2023,6,7.319,1.901,1.462,0.706,0.725,0.247,0.372
Norway,2023,7,7.302,1.952,1.517,0.704,0.835,0.224,0.484
Luxembourg,2023,8,7.122,2.141,1.355,0.708,0.801,0.146,0.432
Switzerland,2023,9,7.06,1.97,1.425,0.747,0.759,0.173,0.498
Australia,2023,10,7.057,1.854,1.461,0.692,0.756,0.225,0.323
New Zealand,2023,11,7.029,1.81,1.527,0.673,0.746,0.226,0.48
Costa Rica,2023,12,6.955,1.561,1.373,0.661,0.797,0.109,0.123
Kuwait,2023,13,6.951,1.845,1.364,0.661,0.827,0.2,0.172
Austria,2023,14,6.905,1.885,1.336,0.696,0.703,0.214,0.305
Canada,2023,15,6.9,1.84,1.459,0.701,0.73,0.23,0.368
Belgium,2023,16,6.894,1.868,1.44,0.69,0.729,0.17,0.311
Ireland,2023,17,6.838,2.129,1.39,0.7,0.758,0.205,0.418
Czechia,2023,18,6.822,1.783,1.511,0.638,0.787,0.177,0.068
Lithuania,2023,19,6.818,1.766,1.454,0.598,0.533,0.044,0.116
United Kingdom,2023,20,6.749,1.822,1.326,0.672,0.713,0.267,0.351
Slovenia,2023,21,6.743,1.786,1.502,0.695,0.789,0.157,0.131
United Arab Emirates,2023,22,6.733,1.983,1.164,0.563,0.815,0.209,0.258
United States,2023,23,6.725,1.939,1.392,0.542,0.586,0.223,0.169
Germany,2023,24,6.719,1.871,1.39,0.702,0.7,0.174,0.368
Mexico,2023,25,6.678,1.521,1.241,0.544,0.722,0.086,0.127
Uruguay,2023,26,6.611,1.596,1.431,0.592,0.775,0.106,0.22
France,2023,27,6.609,1.818,1.348,0.727,0.65,0.112,0.281
Saudi Arabia,2023,28,6.594,1.842,1.361,0.511,0.787,0.114,0.188
Kosovo,2023,29,6.561,1.364,1.277,0.599,0.739,0.254,0.073
Singapore,2023,30,6.523,2.118,1.361,0.769,0.743,0.168,0.575
Taiwan Province of China,2023,31,6.503,1.842,1.346,0.65,0.649,0.068,0.202
Romania,2023,32,6.491,1.699,1.236,0.583,0.717,0.041,0.006
El Salvador,2023,33,6.469,1.265,1.08,0.549,0.816,0.083,0.253
Estonia,2023,34,6.448,1.752,1.527,0.657,0.805,0.166,0.401
Poland,2023,35,6.442,1.738,1.417,0.639,0.6,0.081,0.175
Spain,2023,36,6.421,1.766,1.471,0.729,0.619,0.119,0.177
Serbia,2023,37,6.411,1.538,1.391,0.585,0.663,0.2,0.101
Chile,2023,38,6.36,1.616,1.369,0.673,0.651,0.117,0.075
Panama,2023,39,6.358,1.702,1.392,0.633,0.72,0.063,0.043
Malta,2023,40,6.346,1.827,1.444,0.707,0.727,0.25,0.125
Italy,2023,41,6.324,1.8,1.328,0.72,0.513,0.112,0.074
Guatemala,2023,42,6.287,1.26,1.169,0.467,0.735,0.105,0.078
Nicaragua,2023,43,6.284,1.097,1.263,0.542,0.793,0.133,0.251
Brazil,2023,44,6.272,1.43,1.269,0.548,0.685,0.13,0.142
Slovakia,2023,45,6.257,1.706,1.54,0.638,0.566,0.096,0.058
Latvia,2023,46,6.234,1.7,1.508,0.564,0.666,0.127,0.078
Uzbekistan,2023,47,6.195,1.212,1.394,0.539,0.835,0.251,0.215
Kazakhstan,2023,49,6.188,1.622,1.457,0.556,0.733,0.149,0.12
Argentina,2023,48,6.188,1.562,1.381,0.585,0.681,0.087,0.08
Cyprus,2023,50,6.068,1.794,1.217,0.744,0.529,0.124,0.049
Japan,2023,51,6.06,1.786,1.354,0.785,0.632,0.023,0.219
Republic of Korea,2023,52,6.058,1.815,1.178,0.77,0.555,0.126,0.158
Philippines,2023,53,6.048,1.232,1.146,0.441,0.826,0.099,0.136
Viet Nam,2023,54,6.043,1.331,1.267,0.539,0.843,0.094,0.16
Portugal,2023,55,6.03,1.728,1.368,0.699,0.757,0.047,0.035
Hungary,2023,56,6.017,1.722,1.528,0.596,0.581,0.123,0.067
Paraguay,2023,57,5.977,1.398,1.408,0.549,0.788,0.131,0.065
Thailand,2023,58,5.976,1.484,1.347,0.62,0.756,0.283,0.024
Malaysia,2023,59,5.975,1.646,1.143,0.54,0.829,0.226,0.119
China,2023,60,5.973,1.497,1.239,0.629,0.704,0.132,0.164
Honduras,2023,61,5.968,1.091,1.035,0.502,0.72,0.175,0.081
Croatia,2023,63,5.942,1.71,1.445,0.637,0.469,0.064,0.043
Greece,2023,64,5.934,1.684,1.276,0.696,0.337,0.018,0.093
Bosnia and Herzegovina,2023,65,5.877,1.465,1.318,0.587,0.621,0.246,0.0
Libya,2023,66,5.866,1.526,1.1,0.55,0.592,0.111,0.204
Jamaica,2023,67,5.842,1.28,1.324,0.567,0.647,0.089,0.028
Peru,2023,68,5.841,1.371,1.18,0.662,0.615,0.078,0.029
Dominican Republic,2023,69,5.823,1.517,1.272,0.511,0.73,0.086,0.196
Republic of Moldova,2023,71,5.816,1.385,1.277,0.542,0.695,0.077,0.044
Mauritius,2023,70,5.816,1.57,1.358,0.49,0.641,0.123,0.118
Russian Federation,2023,72,5.785,1.642,1.351,0.531,0.551,0.138,0.121
Bolivia,2023,73,5.784,1.217,1.179,0.488,0.719,0.1,0.061
Ecuador,2023,74,5.725,1.315,1.151,0.64,0.606,0.087,0.078
Kyrgyzstan,2023,75,5.714,1.054,1.477,0.588,0.834,0.225,0.03
Montenegro,2023,76,5.707,1.571,1.318,0.587,0.632,0.11,0.132
Mongolia,2023,77,5.696,1.353,1.511,0.4,0.501,0.237,0.055
Colombia,2023,78,5.695,1.437,1.241,0.648,0.644,0.072,0.059
Venezuela,2023,79,5.607,0.0,1.321,0.491,0.518,0.192,0.086
Indonesia,2023,80,5.568,1.361,1.184,0.472,0.779,0.399,0.055
Bulgaria,2023,81,5.463,1.629,1.469,0.567,0.62,0.083,0.006
Armenia,2023,82,5.455,1.444,1.154,0.603,0.65,0.051,0.173
South Africa,2023,83,5.422,1.389,1.369,0.322,0.537,0.078,0.034
North Macedonia,2023,84,5.369,1.475,1.277,0.569,0.58,0.194,0.015
Algeria,2023,85,5.364,1.324,1.191,0.568,0.247,0.091,0.2
Hong Kong SAR of China,2023,86,5.316,1.909,1.184,0.857,0.485,0.147,0.402
Albania,2023,87,5.304,1.438,0.924,0.638,0.69,0.138,0.049
Congo,2023,89,5.221,0.892,0.622,0.306,0.523,0.124,0.138
Mozambique,2023,90,5.216,0.56,0.883,0.156,0.728,0.158,0.196
Georgia,2023,91,5.185,1.467,0.99,0.524,0.68,0.0,0.174
Iraq,2023,92,5.166,1.249,0.996,0.498,0.425,0.141,0.048
Nepal,2023,93,5.158,0.965,0.99,0.443,0.653,0.209,0.115
Lao PDR,2023,94,5.139,1.208,0.846,0.423,0.796,0.17,0.167
Gabon,2023,95,5.106,1.403,1.038,0.344,0.516,0.045,0.1
Côte d’Ivoire,2023,96,5.08,1.08,0.578,0.288,0.547,0.12,0.164
Guinea,2023,97,5.023,0.831,0.622,0.236,0.521,0.21,0.107
Türkiye,2023,98,4.975,1.702,1.175,0.631,0.202,0.068,0.115
Senegal,2023,99,4.969,0.927,0.751,0.392,0.607,0.152,0.069
Iran,2023,100,4.923,1.435,1.136,0.571,0.366,0.235,0.123
Azerbaijan,2023,101,4.893,1.433,0.876,0.496,0.668,0.112,0.199
Nigeria,2023,102,4.881,1.042,1.075,0.256,0.566,0.201,0.019
Cameroon,2023,104,4.874,0.943,0.856,0.288,0.521,0.126,0.06
Ukraine,2023,105,4.873,1.35,1.315,0.513,0.631,0.285,0.025
Namibia,2023,106,4.832,1.266,1.212,0.307,0.47,0.069,0.061
Morocco,2023,107,4.795,1.213,0.471,0.495,0.631,0.042,0.082
Pakistan,2023,108,4.657,1.069,0.6,0.321,0.542,0.144,0.074
Niger,2023,109,4.556,0.573,0.677,0.293,0.615,0.145,0.147
Burkina Faso,2023,110,4.548,0.756,0.685,0.274,0.483,0.173,0.179
Mauritania,2023,111,4.505,1.078,0.705,0.4,0.343,0.133,0.198
Gambia,2023,112,4.485,0.75,0.684,0.33,0.459,0.324,0.048
Chad,2023,113,4.471,0.603,0.805,0.199,0.411,0.218,0.113
Kenya,2023,114,4.47,1.037,0.895,0.353,0.519,0.282,0.069
Tunisia,2023,115,4.422,1.306,0.955,0.579,0.254,0.024,0.018
Benin,2023,116,4.377,0.914,0.128,0.284,0.567,0.112,0.252
Uganda,2023,117,4.372,0.772,1.151,0.373,0.587,0.178,0.054
Myanmar,2023,118,4.354,0.978,0.988,0.436,0.45,0.401,0.174
Cambodia,2023,119,4.341,1.011,1.019,0.442,0.863,0.17,0.071
Ghana,2023,120,4.289,1.077,0.747,0.36,0.623,0.183,0.028
Liberia,2023,121,4.269,0.619,0.673,0.301,0.546,0.178,0.075
Mali,2023,122,4.232,0.747,0.688,0.267,0.586,0.12,0.09
Madagascar,2023,123,4.228,0.628,0.823,0.333,0.25,0.172,0.123
Togo,2023,124,4.214,0.758,0.586,0.32,0.453,0.127,0.156
Jordan,2023,125,4.186,1.262,0.983,0.594,0.593,0.059,0.189
India,2023,126,4.054,1.166,0.653,0.417,0.767,0.174,0.122
Egypt,2023,127,3.977,1.37,0.996,0.488,0.49,0.025,0.259
Sri Lanka,2023,128,3.898,1.361,1.179,0.586,0.583,0.144,0.031
Bangladesh,2023,129,3.886,1.122,0.249,0.513,0.775,0.14,0.167
Ethiopia,2023,130,3.861,0.792,0.915,0.42,0.441,0.27,0.101
Tanzania,2023,131,3.781,0.82,0.706,0.38,0.709,0.191,0.257
Comoros,2023,132,3.566,0.896,0.328,0.37,0.172,0.128,0.16
Yemen,2023,133,3.561,0.671,1.281,0.293,0.362,0.08,0.113
Eswatini,2023,135,3.502,1.255,0.925,0.176,0.284,0.059,0.116
Zambia,2023,134,3.502,0.899,0.809,0.264,0.727,0.168,0.109
Malawi,2023,136,3.421,0.617,0.41,0.349,0.571,0.135,0.136
Botswana,2023,137,3.383,1.445,0.969,0.241,0.567,0.014,0.082
Zimbabwe,2023,138,3.341,0.748,0.85,0.232,0.487,0.096,0.131
DR Congo,2023,139,3.295,0.534,0.665,0.262,0.473,0.189,0.072
Sierra Leone,2023,140,3.245,0.654,0.566,0.253,0.469,0.181,0.053
Lesotho,2023,141,3.186,0.771,0.851,0.0,0.523,0.082,0.085
Lebanon,2023,142,2.707,1.377,0.577,0.556,0.173,0.068,0.029
Afghanistan,2023,143,1.721,0.628,0.0,0.242,0.0,0.091,0.088
Finland,2024,1,7.736,1.749,1.783,0.824,0.986,0.11,0.502
Denmark,2024,2,7.521,1.825,1.748,0.82,0.955,0.15,0.488
Iceland,2024,3,7.515,1.799,1.84,0.873,0.971,0.201,0.173
Sweden,2024,4,7.345,1.783,1.698,0.889,0.952,0.17,0.467
Netherlands,2024,5,7.306,1.822,1.667,0.844,0.86,0.186,0.344
Costa Rica,2024,6,7.274,1.492,1.6,0.68,0.948,0.067,0.118
Norway,2024,7,7.262,1.902,1.711,0.863,0.962,0.168,0.425
Israel,2024,8,7.234,1.695,1.743,0.824,0.74,0.144,0.193
Luxembourg,2024,9,7.122,2.028,1.558,0.864,0.931,0.117,0.397
Mexico,2024,10,6.979,1.435,1.504,0.55,0.879,0.057,0.118
Australia,2024,11,6.974,1.767,1.647,0.841,0.857,0.164,0.285
New Zealand,2024,12,6.952,1.698,1.712,0.815,0.861,0.167,0.429
Switzerland,2024,13,6.935,1.87,1.622,0.883,0.889,0.156,0.468
Belgium,2024,14,6.91,1.783,1.646,0.852,0.895,0.119,0.306
Ireland,2024,15,6.889,1.988,1.659,0.823,0.906,0.179,0.382
Lithuania,2024,16,6.829,1.684,1.699,0.592,0.702,0.031,0.123
Austria,2024,17,6.81,1.791,1.592,0.814,0.856,0.179,0.28
Canada,2024,18,6.803,1.749,1.647,0.832,0.813,0.168,0.323
Slovenia,2024,19,6.792,1.692,1.718,0.802,0.961,0.121,0.113
Czechia,2024,20,6.775,1.692,1.716,0.658,0.916,0.118,0.084
United Arab Emirates,2024,21,6.759,1.812,1.294,0.659,0.934,0.165,0.235
Germany,2024,22,6.753,1.785,1.625,0.776,0.858,0.148,0.351
United Kingdom,2024,23,6.728,1.725,1.562,0.779,0.872,0.211,0.318
United States,2024,24,6.724,1.839,1.614,0.604,0.644,0.171,0.161
Belize,2024,25,6.711,1.256,1.54,0.525,1.018,0.072,0.082
Poland,2024,26,6.673,1.666,1.595,0.63,0.79,0.021,0.169
Taiwan Province of China,2024,27,6.669,1.73,1.583,0.817,0.76,0.057,0.187
Uruguay,2024,28,6.661,1.554,1.654,0.523,0.913,0.078,0.197
Kosovo,2024,29,6.659,1.281,1.454,0.896,0.893,0.201,0.087
Kuwait,2024,30,6.629,1.691,1.481,0.766,0.934,0.143,0.167
Serbia,2024,31,6.606,1.489,1.62,0.545,0.767,0.131,0.107
Saudi Arabia,2024,32,6.6,1.743,1.566,0.714,0.915,0.105,0.187
France,2024,33,6.593,1.733,1.535,0.832,0.743,0.099,0.264
Singapore,2024,34,6.565,2.022,1.565,0.935,0.856,0.164,0.522
Romania,2024,35,6.563,1.636,1.401,0.561,0.847,0.028,0.015
Brazil,2024,36,6.494,1.391,1.519,0.48,0.83,0.089,0.127
El Salvador,2024,37,6.492,1.222,1.228,0.559,0.955,0.054,0.264
Spain,2024,38,6.466,1.69,1.685,0.894,0.734,0.112,0.18
Estonia,2024,39,6.417,1.65,1.716,0.642,0.902,0.128,0.378
Italy,2024,40,6.415,1.724,1.526,0.852,0.641,0.082,0.071
Panama,2024,41,6.407,1.594,1.6,0.717,0.876,0.041,0.042
Argentina,2024,42,6.397,1.504,1.622,0.579,0.824,0.048,0.083
Kazakhstan,2024,43,6.378,1.586,1.688,0.504,0.878,0.111,0.118
Guatemala,2024,44,6.362,1.249,1.33,0.376,0.882,0.075,0.085
Chile,2024,45,6.361,1.537,1.577,0.711,0.779,0.093,0.085
Viet Nam,2024,46,6.352,1.278,1.533,0.631,1.012,0.039,0.174
Nicaragua,2024,47,6.33,1.084,1.47,0.646,0.912,0.103,0.271
Malta,2024,48,6.316,1.76,1.671,0.837,0.837,0.217,0.115
Thailand,2024,49,6.222,1.426,1.551,0.633,0.927,0.223,0.039
Slovakia,2024,50,6.221,1.629,1.762,0.547,0.704,0.058,0.07
Latvia,2024,51,6.207,1.619,1.711,0.503,0.789,0.108,0.082
Uzbekistan,2024,53,6.193,1.179,1.615,0.654,0.977,0.195,0.208
Paraguay,2024,54,6.172,1.329,1.615,0.291,0.921,0.097,0.063
Japan,2024,55,6.147,1.678,1.55,0.921,0.746,0.014,0.2
Bosnia and Herzegovina,2024,56,6.136,1.405,1.545,0.616,0.749,0.178,0.009
Philippines,2024,57,6.107,1.177,1.385,0.315,0.966,0.075,0.11
Republic of Korea,2024,58,6.038,1.709,1.357,0.903,0.678,0.1,0.139
Bahrain,2024,59,6.03,1.752,1.391,0.609,0.907,0.148,0.167
Portugal,2024,60,6.013,1.646,1.56,0.822,0.879,0.04,0.034
Colombia,2024,61,6.004,1.38,1.513,0.587,0.777,0.039,0.051
Ecuador,2024,62,5.965,1.299,1.32,0.702,0.712,0.058,0.066
Honduras,2024,63,5.964,1.036,1.187,0.436,0.862,0.134,0.079
Malaysia,2024,64,5.955,1.571,1.315,0.446,0.991,0.181,0.11
Peru,2024,65,5.947,1.323,1.364,0.551,0.71,0.05,0.021
Russian Federation,2024,66,5.945,1.63,1.549,0.47,0.702,0.095,0.125
Cyprus,2024,67,5.942,1.72,1.348,0.84,0.612,0.108,0.041
China,2024,68,5.921,1.445,1.307,0.789,0.764,0.079,0.154
Hungary,2024,69,5.915,1.638,1.742,0.587,0.681,0.099,0.057
Trinidad and Tobago,2024,70,5.905,1.549,1.532,0.419,0.76,0.111,0.001
Montenegro,2024,71,5.877,1.507,1.551,0.618,0.768,0.075,0.138
Jamaica,2024,73,5.87,1.182,1.545,0.504,0.869,0.075,0.019
Croatia,2024,72,5.87,1.644,1.673,0.669,0.478,0.022,0.065
Bolivia,2024,74,5.868,1.173,1.356,0.346,0.817,0.067,0.052
Kyrgyzstan,2024,75,5.858,1.032,1.715,0.647,0.981,0.169,0.053
Dominican Republic,2024,76,5.846,1.457,1.5,0.615,0.866,0.063,0.186
Mongolia,2024,77,5.833,1.336,1.731,0.423,0.629,0.18,0.053
Mauritius,2024,78,5.832,1.499,1.521,0.617,0.761,0.095,0.13
Libya,2024,79,5.82,1.247,1.309,0.549,0.724,0.111,0.214
Republic of Moldova,2024,80,5.819,1.332,1.43,0.414,0.83,0.054,0.037
Greece,2024,81,5.776,1.608,1.438,0.725,0.396,0.003,0.063
Venezuela,2024,82,5.683,0.0,1.493,0.515,0.702,0.154,0.117
Indonesia,2024,83,5.617,1.288,1.372,0.454,0.918,0.323,0.044
Algeria,2024,84,5.571,1.315,1.363,0.782,0.522,0.057,0.219
Bulgaria,2024,85,5.554,1.573,1.725,0.463,0.708,0.055,0.0
North Macedonia,2024,86,5.503,1.458,1.537,0.544,0.637,0.13,0.007
Armenia,2024,87,5.494,1.391,1.349,0.828,0.786,0.032,0.158
Hong Kong SAR of China,2024,88,5.491,1.79,1.41,0.948,0.674,0.116,0.386
